Date,ZoneID,ZoneName,LST_Celsius,NDVI,DewPoint_C,AirTemp_C,AirTemp_F,RH_C,HRI,HRI Level
24/05/2004,Z03,Colombo South,27.94,0.435443754,24.74,31.44,88.592,67.67355867,5.24923758,High Risk
09/06/2004,Z03,Colombo South,31.19,0.447293766,23.94,30.86,87.548,66.67359182,5.21426208,High Risk
25/06/2004,Z03,Colombo South,34.75,0.400327697,23.95,31.35,88.43,64.87625665,5.991859594,High Risk
11/07/2004,Z03,Colombo South,28.5,0.448426817,23.32,30.02,86.036,67.39510888,4.758434982,Caution
27/07/2004,Z03,Colombo South,32.53,0.402267821,23.92,30.74,87.332,67.05154974,5.685705948,High Risk
12/08/2004,Z03,Colombo South,34.9,0.463664443,23.28,31.1,87.98,63.2032269,5.334553437,High Risk
28/08/2004,Z03,Colombo South,34.25,0.445582379,23.45,31.17,88.106,63.60086401,5.468681168,High Risk
13/09/2004,Z03,Colombo South,33.6,0.399592286,24.18,31.15,88.07,66.53167726,5.900323674,High Risk
29/09/2004,Z03,Colombo South,30.59,0.335203499,23.57,30.86,87.548,65.20540561,6.067331855,Extreme Danger
15/10/2004,Z03,Colombo South,29.86,0.43513572,23.55,30.03,86.054,68.29746233,5.017254306,High Risk
31/10/2004,Z03,Colombo South,34.68,0.495031673,23.91,30.31,86.558,68.68103305,5.003500848,High Risk
16/11/2004,Z03,Colombo South,29.94,0.446533809,23.66,29.91,85.838,69.22737574,4.922291662,Caution
02/12/2004,Z03,Colombo South,29.88,0.482692495,23.51,30.34,86.612,66.93174172,4.660386766,Caution
18/12/2004,Z03,Colombo South,34.95,0.477539726,21.85,30.37,86.666,60.41542622,4.908098902,Caution
01/01/2005,Z03,Colombo South,33.18,0.437934662,23.36,30.37,86.666,66.21488974,5.2995732,High Risk
17/01/2005,Z03,Colombo South,25.81,0.526081828,21.87,31.73,89.114,55.97576753,3.970106887,Caution
02/02/2005,Z03,Colombo South,33.47,0.444926808,23.38,30.49,86.882,65.8407589,5.286819095,High Risk
18/02/2005,Z03,Colombo South,35.93,0.41623812,22.37,31.84,89.312,57.34825833,5.828137523,High Risk
06/03/2005,Z03,Colombo South,31.27,0.436597452,23.83,31.11,87.998,65.29621428,5.338490337,High Risk
22/03/2005,Z03,Colombo South,32.18,0.429363871,23.72,32.24,90.032,60.83566598,5.650276231,High Risk
07/04/2005,Z03,Colombo South,33.91,0.495377618,23.16,31.61,88.898,60.95217584,5.05251301,High Risk
23/04/2005,Z03,Colombo South,34.61,0.347744766,24.13,32.24,90.032,62.35342428,6.600146422,Extreme Danger
09/05/2005,Z03,Colombo South,32.18,0.432345813,25.5,32.46,90.428,66.83241997,5.899254347,High Risk
25/05/2005,Z03,Colombo South,32.77,0.431430395,24.73,31.88,89.384,65.96478284,5.756036538,High Risk
26/06/2005,Z03,Colombo South,31.24,0.488536663,24.67,31.4,88.52,67.54455163,5.055918555,High Risk
12/07/2005,Z03,Colombo South,32.91,0.503225208,23.8,31.1,87.98,65.21564781,4.902658062,Caution
28/07/2005,Z03,Colombo South,32.97,0.422349491,23.95,30.46,86.828,68.25717773,5.509414168,High Risk
13/08/2005,Z03,Colombo South,32.37,0.418687874,24.52,31.44,88.592,66.78926563,5.729815808,High Risk
29/08/2005,Z03,Colombo South,31.85,0.377582065,23.64,30.28,86.504,67.69057619,5.72514503,High Risk
14/09/2005,Z03,Colombo South,36.88,0.385631847,24.07,30.7,87.26,67.81332823,6.202091278,Extreme Danger
30/09/2005,Z03,Colombo South,35.08,0.431067446,23.99,31.1,87.98,65.964824,5.72178031,High Risk
16/10/2005,Z03,Colombo South,34.08,0.493582504,23.8,30.86,87.548,66.11469395,5.041918822,High Risk
01/11/2005,Z03,Colombo South,28.43,0.438468732,23.69,29.92,85.856,69.31268437,4.871179135,Caution
17/11/2005,Z03,Colombo South,35.42,0.50533059,20.52,29.86,85.748,57.33546052,4.449454556,Caution
03/12/2005,Z03,Colombo South,31.61,0.432400565,23.53,29.84,85.712,68.96432818,5.151882445,High Risk
19/12/2005,Z03,Colombo South,32.47,0.521214477,23.54,30.31,86.558,67.16830556,4.547150155,Caution
01/01/2006,Z03,Colombo South,31.64,0.49269321,21.04,30.12,86.216,58.32217105,4.355323248,Caution
17/01/2006,Z03,Colombo South,33.11,0.448194546,22.32,30.35,86.63,62.24216375,5.063753215,High Risk
02/02/2006,Z03,Colombo South,30.63,0.477348097,19.67,31.5,88.7,49.52948593,4.462411614,Caution
18/02/2006,Z03,Colombo South,30.58,0.4324559,22.16,32.71,90.878,53.9035343,5.367890588,High Risk
06/03/2006,Z03,Colombo South,31.57,0.435517909,23.88,31.25,88.25,64.97260315,5.402598099,High Risk
22/03/2006,Z03,Colombo South,33.1,0.587040301,21.95,31.69,89.042,56.37751291,4.060943929,Caution
07/04/2006,Z03,Colombo South,26.59,0.437480371,23.4,32.86,91.148,57.62303239,5.180247824,High Risk
