Date,LST_Celsius,ZoneID,ZoneName
17/01/2012,29.82,Z01,Colombo North
25/01/2012,30.23,Z01,Colombo North
02/02/2012,28.23,Z01,Colombo North
10/02/2012,30.9,Z01,Colombo North
18/02/2012,33.2,Z01,Colombo North
26/02/2012,32.03,Z01,Colombo North
05/03/2012,31.3,Z01,Colombo North
13/03/2012,33,Z01,Colombo North
21/03/2012,32.52,Z01,Colombo North
29/03/2012,32.73,Z01,Colombo North
06/04/2012,34.52,Z01,Colombo North
14/04/2012,30.19,Z01,Colombo North
22/04/2012,31.73,Z01,Colombo North
30/04/2012,31.03,Z01,Colombo North
08/05/2012,32.74,Z01,Colombo North
16/05/2012,29.47,Z01,Colombo North
01/06/2012,30.58,Z01,Colombo North
09/06/2012,32.59,Z01,Colombo North
17/06/2012,28.48,Z01,Colombo North
03/07/2012,28.24,Z01,Colombo North
11/07/2012,30.39,Z01,Colombo North
19/07/2012,29.35,Z01,Colombo North
27/07/2012,31.46,Z01,Colombo North
04/08/2012,32.48,Z01,Colombo North
12/08/2012,32.49,Z01,Colombo North
20/08/2012,31.5,Z01,Colombo North
05/09/2012,31.65,Z01,Colombo North
13/09/2012,30.78,Z01,Colombo North
29/09/2012,31.93,Z01,Colombo North
07/10/2012,32.08,Z01,Colombo North
15/10/2012,31.93,Z01,Colombo North
23/10/2012,29.79,Z01,Colombo North
31/10/2012,29.85,Z01,Colombo North
08/11/2012,30.14,Z01,Colombo North
16/11/2012,31.89,Z01,Colombo North
24/11/2012,31.63,Z01,Colombo North
02/12/2012,31.33,Z01,Colombo North
10/12/2012,31.47,Z01,Colombo North
18/12/2012,29.25,Z01,Colombo North
26/12/2012,31.65,Z01,Colombo North
01/01/2013,30.62,Z01,Colombo North
09/01/2013,30.32,Z01,Colombo North
17/01/2013,32.27,Z01,Colombo North
25/01/2013,32.1,Z01,Colombo North
02/02/2013,32.24,Z01,Colombo North
10/02/2013,31.45,Z01,Colombo North
18/02/2013,32.73,Z01,Colombo North
26/02/2013,32.47,Z01,Colombo North
06/03/2013,33.26,Z01,Colombo North
14/03/2013,32.58,Z01,Colombo North
22/03/2013,32.54,Z01,Colombo North
07/04/2013,34.85,Z01,Colombo North
15/04/2013,32.07,Z01,Colombo North
23/04/2013,34.93,Z01,Colombo North
09/05/2013,34.68,Z01,Colombo North
25/05/2013,31.22,Z01,Colombo North
10/06/2013,27.42,Z01,Colombo North
18/06/2013,30.75,Z01,Colombo North
26/06/2013,28.48,Z01,Colombo North
12/07/2013,31.52,Z01,Colombo North
28/07/2013,31.52,Z01,Colombo North
13/08/2013,27.23,Z01,Colombo North
21/08/2013,31.57,Z01,Colombo North
29/08/2013,33.81,Z01,Colombo North
14/09/2013,32.7,Z01,Colombo North
22/09/2013,30.99,Z01,Colombo North
30/09/2013,31.58,Z01,Colombo North
08/10/2013,33.5,Z01,Colombo North
16/10/2013,30.48,Z01,Colombo North
24/10/2013,31.49,Z01,Colombo North
01/11/2013,31.43,Z01,Colombo North
09/11/2013,30.76,Z01,Colombo North
17/11/2013,30.3,Z01,Colombo North
25/11/2013,32,Z01,Colombo North
03/12/2013,29.17,Z01,Colombo North
11/12/2013,29.13,Z01,Colombo North
19/12/2013,31.68,Z01,Colombo North
27/12/2013,30.25,Z01,Colombo North
01/01/2014,30.85,Z01,Colombo North
09/01/2014,28.91,Z01,Colombo North
17/01/2014,30.39,Z01,Colombo North
25/01/2014,31.73,Z01,Colombo North
02/02/2014,32.77,Z01,Colombo North
10/02/2014,32.43,Z01,Colombo North
18/02/2014,31.87,Z01,Colombo North
26/02/2014,32.82,Z01,Colombo North
06/03/2014,30.74,Z01,Colombo North
14/03/2014,32.95,Z01,Colombo North
22/03/2014,36.17,Z01,Colombo North
30/03/2014,33.38,Z01,Colombo North
07/04/2014,30.86,Z01,Colombo North
15/04/2014,31.59,Z01,Colombo North
23/04/2014,35.32,Z01,Colombo North
09/05/2014,30.86,Z01,Colombo North
17/05/2014,33.28,Z01,Colombo North
